ID	MAPRESOURCE	MOVE_MODEL	MATRIX	event	script	msg	encount	maptype	bicycle	dash	escape	fly	BGM_DAY	BGM_NIGHT	WEATHER	CAMERA	BATTLE_BG	PLACE_NAME	WINDOW_TYPE	備考
D17R0132	AREA_ID_DUNGEON04	MMLID_NOENTRY	DUN1706	×	×	×	×	MAPTYPE_CAVE	○	○	○	×	SEQ_D_03	SEQ_D_03	MIST1	0	BG_ID_CAVE_C	MAPNAME_D17DOUKUTU	PLACE_WIN_SEE	5/29追加　D17かえらずのあな　５・７柱の部屋
D17R0133	AREA_ID_DUNGEON04	MMLID_NOENTRY	DUN1707	×	×	×	×	MAPTYPE_CAVE	○	○	○	×	SEQ_D_03	SEQ_D_03	MIST1	0	BG_ID_CAVE_C	MAPNAME_D17DOUKUTU	PLACE_WIN_SEE	5/29追加　D17かえらずのあな　
D17R0134	AREA_ID_DUNGEON04	MMLID_NOENTRY	DUN1707	×	×	×	×	MAPTYPE_CAVE	○	○	○	×	SEQ_D_03	SEQ_D_03	MIST1	0	BG_ID_CAVE_C	MAPNAME_D17DOUKUTU	PLACE_WIN_SEE	5/29追加　D17かえらずのあな　５・７柱の部屋
D17R0135	AREA_ID_DUNGEON04	MMLID_NOENTRY	DUN1705	×	×	×	×	MAPTYPE_CAVE	○	○	○	×	SEQ_D_03	SEQ_D_03	MIST1	0	BG_ID_CAVE_C	MAPNAME_D17DOUKUTU	PLACE_WIN_SEE	5/29追加　D17かえらずのあな　十字路の部屋　（霧）
D17R0136	AREA_ID_DUNGEON04	MMLID_NOENTRY	DUN1705	○	×	×	×	MAPTYPE_CAVE	○	○	○	×	SEQ_D_03	SEQ_D_03	MIST1	0	BG_ID_CAVE_C	MAPNAME_D17DOUKUTU	PLACE_WIN_SEE	5/29追加　D17おくりのみずうみ入り口の部屋
D17R0137	AREA_ID_DUNGEON04	MMLID_NOENTRY	DUN1706	×	×	×	×	MAPTYPE_CAVE	○	○	○	×	SEQ_D_03	SEQ_D_03	MIST1	0	BG_ID_CAVE_C	MAPNAME_D17DOUKUTU	PLACE_WIN_SEE	5/29追加　D17かえらずのあな　
D17R0138	AREA_ID_DUNGEON04	MMLID_NOENTRY	DUN1706	×	×	×	×	MAPTYPE_CAVE	○	○	○	×	SEQ_D_03	SEQ_D_03	MIST1	0	BG_ID_CAVE_C	MAPNAME_D17DOUKUTU	PLACE_WIN_SEE	5/29追加　D17かえらずのあな　十字路の部屋　（霧）
D17R0139	AREA_ID_DUNGEON04	MMLID_NOENTRY	DUN1707	×	×	×	×	MAPTYPE_CAVE	○	○	○	×	SEQ_D_03	SEQ_D_03	MIST1	0	BG_ID_CAVE_C	MAPNAME_D17DOUKUTU	PLACE_WIN_SEE	5/29追加　D17かえらずのあな　十字路の部屋　（霧）
D17R0140	AREA_ID_DUNGEON04	MMLID_NOENTRY	DUN1707	×	×	×	×	MAPTYPE_CAVE	○	○	○	×	SEQ_D_03	SEQ_D_03	MIST1	0	BG_ID_CAVE_C	MAPNAME_D17DOUKUTU	PLACE_WIN_SEE	5/29追加　D17かえらずのあな　
D17R0141	AREA_ID_DUNGEON04	MMLID_NOENTRY	DUN1705	×	×	×	×	MAPTYPE_CAVE	○	○	○	×	SEQ_D_03	SEQ_D_03	MIST1	0	BG_ID_CAVE_C	MAPNAME_D17DOUKUTU	PLACE_WIN_SEE	5/29追加　D17かえらずのあな　
D17R0142	AREA_ID_DUNGEON04	MMLID_NOENTRY	DUN1705	×	×	×	×	MAPTYPE_CAVE	○	○	○	×	SEQ_D_03	SEQ_D_03	MIST1	0	BG_ID_CAVE_C	MAPNAME_D17DOUKUTU	PLACE_WIN_SEE	5/29追加　D17かえらずのあな　５・７柱の部屋
D17R0143	AREA_ID_DUNGEON04	MMLID_NOENTRY	DUN1706	×	×	×	×	MAPTYPE_CAVE	○	○	○	×	SEQ_D_03	SEQ_D_03	MIST1	0	BG_ID_CAVE_C	MAPNAME_D17DOUKUTU	PLACE_WIN_SEE	5/29追加　D17かえらずのあな　十字路の部屋　（霧）
D17R0144	AREA_ID_DUNGEON04	MMLID_NOENTRY	DUN1706	×	×	×	×	MAPTYPE_CAVE	○	○	○	×	SEQ_D_03	SEQ_D_03	MIST1	0	BG_ID_CAVE_C	MAPNAME_D17DOUKUTU	PLACE_WIN_SEE	5/29追加　D17かえらずのあな　５・７柱の部屋
D17R0145	AREA_ID_DUNGEON04	MMLID_NOENTRY	DUN1707	×	×	×	×	MAPTYPE_CAVE	○	○	○	×	SEQ_D_03	SEQ_D_03	MIST1	0	BG_ID_CAVE_C	MAPNAME_D17DOUKUTU	PLACE_WIN_SEE	5/29追加　D17かえらずのあな　
D17R0146	AREA_ID_DUNGEON04	MMLID_NOENTRY	DUN1707	×	×	×	×	MAPTYPE_CAVE	○	○	○	×	SEQ_D_03	SEQ_D_03	MIST1	0	BG_ID_CAVE_C	MAPNAME_D17DOUKUTU	PLACE_WIN_SEE	5/29追加　D17かえらずのあな　
D17R0147	AREA_ID_DUNGEON04	MMLID_NOENTRY	DUN1707	×	×	×	×	MAPTYPE_CAVE	○	○	○	×	SEQ_D_03	SEQ_D_03	MIST1	0	BG_ID_CAVE_C	MAPNAME_D17DOUKUTU	PLACE_WIN_SEE	5/29追加　D17かえらずのあな　
C05R1103	AREA_ID_ROOM13	MMLID_NOENTRY	CONT02	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_BLD_CON	SEQ_BLD_CON	SUNNY	0	BG_ID_ROOM_B	MAPNAME_C5CONTEST	PLACE_WIN_SEE	コンテスト会場 接続先正規
D32	AREA_ID_DUNGEON21	MMLID_NOENTRY	DUN3201	○	○	○	×	MAPTYPE_TOWN	○	○	×	○	SEQ_CITY11_D	SEQ_CITY11_N	SUNNY	2	BG_ID_CITY	MAPNAME_D32FRON	PLACE_WIN_GRASS	バトルフロンティア	
D32R0101	AREA_ID_ROOM25	MMLID_NOENTRY	BFLOBBY01	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_CITY11_D	SEQ_CITY11_N	SUNNY	4	BG_ID_ROOM_A	MAPNAME_D32FRON	PLACE_WIN_SEE	バトルフロンティア総合ロビー	
D32R0201	AREA_ID_ROOM26	MMLID_NOENTRY	BF01	×	×	×	×	MAPTYPE_ROOM	×	×	×	×	SEQ_BF_TOWWER	SEQ_BF_TOWWER	SUNNY	4	BG_ID_ROOM_A	MAPNAME_D31TOWER	PLACE_WIN_SEE	バトルフロンティア／タワー受付	
D32R0301	AREA_ID_ROOM27	MMLID_NOENTRY	BF02	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_PL_BF_FACTORY 	SEQ_PL_BF_FACTORY 	SUNNY	0	BG_ID_ROOM_A	MAPNAME_D32FACTORY	PLACE_WIN_SEE	バトルフロンティア／ファクトリー受付	
D32R0401	AREA_ID_ROOM28	MMLID_NOENTRY	BF03	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_PL_BF_STAGE	SEQ_PL_BF_STAGE	SUNNY	0	BG_ID_ROOM_A	MAPNAME_D32STAGE	PLACE_WIN_SEE	バトルフロンティア／ステージ受付	
D32R0501	AREA_ID_ROOM29	MMLID_NOENTRY	BF04	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_PL_BF_CASTLE	SEQ_PL_BF_CASTLE	SUNNY	0	BG_ID_ROOM_A	MAPNAME_D32CASTLE	PLACE_WIN_SEE	バトルフロンティア／キャッスル受付	
D32R0601	AREA_ID_ROOM30	MMLID_NOENTRY	BF05	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_PL_BF_ROULETTE	SEQ_PL_BF_ROULETTE	USUGURAI	0	BG_ID_ROOM_A	MAPNAME_D32ROULETTE	PLACE_WIN_SEE	バトルフロンティア／ルーレット受付	
C07R0207	AREA_ID_ROOM03	MMLID_NOENTRY	DEPART06	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_FS	SEQ_FS	SUNNY	4	BG_ID_ROOM_B	MAPNAME_C7DEPARTMENT	PLACE_WIN_SEE	デパート＿地下フロア	
C01R0602	AREA_ID_ROOM21	MMLID_NOENTRY	WIFI02	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_PL_WIFITOWER	SEQ_PL_WIFITOWER	SUNNY	4	BG_ID_ROOM_B	MAPNAME_C1GLOBAL	PLACE_WIN_SEE	グローバルタワー2F	
C01R0603	AREA_ID_ROOM21	MMLID_NOENTRY	WIFI03	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_PL_WIFITOWER	SEQ_PL_WIFITOWER	SUNNY	4	BG_ID_ROOM_B	MAPNAME_C1GLOBAL	PLACE_WIN_SEE	グローバルタワー3F	
D26R0109	AREA_ID_DUNGEON06	MMLID_NOENTRY	DUN2609	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_D_AGITO	SEQ_D_AGITO	SUNNY	4	BG_ID_ROOM_B	MAPNAME_D26AZITO	PLACE_WIN_SEE	ギンガだんアジト大ホール	
D33R0101	AREA_ID_DUNGEON22	MMLID_NOENTRY	DUN3301	×	×	×	×	MAPTYPE_CAVE	×	×	×	×	SEQ_PL_D_GIRATINA	SEQ_PL_D_GIRATINA	SUNNY	4	BG_ID_HAKAI	MAPNAME_D33TWORLD	PLACE_WIN_CAVE	やぶれたせかいテストマップID	
C04R0205	AREA_ID_DUNGEON06	MMLID_NOENTRY	AJITO06	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_CITY04_D	SEQ_CITY04_N	SUNNY	4	BG_ID_ROOM_B	MAPNAME_C4AZITO	PLACE_WIN_SEE	ハクタイ：ギンガ団支部ビル＿B1F	
C04R0206	AREA_ID_DUNGEON06	MMLID_NOENTRY	AJITO05	×	×	×	×	MAPTYPE_ROOM	×	×	×	×	SEQ_CITY04_D	SEQ_CITY04_N	SUNNY	4	BG_ID_ROOM_B	MAPNAME_C4AZITO2	PLACE_WIN_SEE	ハクタイ：ギンガ団支部ビル1F変化確認用	
D34R0101	AREA_ID_DUNGEON22	MMLID_NOENTRY	DUN3401	○	○	○	×	MAPTYPE_CAVE	×	×	×	×	SEQ_PL_D_GIRATINA	SEQ_PL_D_GIRATINA	SUNNY	4	BG_ID_HAKAI	MAPNAME_D33TWORLD	PLACE_WIN_CAVE	やぶれたせかい第１層	
D34R0102	AREA_ID_DUNGEON22	MMLID_NOENTRY	DUN3402	×	○	○	×	MAPTYPE_CAVE	×	×	×	×	SEQ_PL_D_GIRATINA	SEQ_PL_D_GIRATINA	SUNNY	4	BG_ID_HAKAI	MAPNAME_D33TWORLD	PLACE_WIN_CAVE	やぶれたせかい第2層	
D34R0103	AREA_ID_DUNGEON22	MMLID_NOENTRY	DUN3403	×	○	○	×	MAPTYPE_CAVE	×	×	×	×	SEQ_PL_D_GIRATINA	SEQ_PL_D_GIRATINA	SUNNY	4	BG_ID_HAKAI	MAPNAME_D33TWORLD	PLACE_WIN_CAVE	やぶれたせかい第3層	
D34R0104	AREA_ID_DUNGEON22	MMLID_NOENTRY	DUN3404	×	○	○	×	MAPTYPE_CAVE	×	×	×	×	SEQ_PL_D_GIRATINA	SEQ_PL_D_GIRATINA	SUNNY	4	BG_ID_HAKAI	MAPNAME_D33TWORLD	PLACE_WIN_CAVE	やぶれたせかい第4層	
D34R0105	AREA_ID_DUNGEON22	MMLID_NOENTRY	DUN3405	×	○	×	×	MAPTYPE_CAVE	×	×	×	×	SEQ_PL_D_GIRATINA	SEQ_PL_D_GIRATINA	SUNNY	4	BG_ID_HAKAI	MAPNAME_D33TWORLD	PLACE_WIN_CAVE	やぶれたせかい第5層A	
D34R0106	AREA_ID_DUNGEON22	MMLID_NOENTRY	DUN3406	×	○	×	×	MAPTYPE_CAVE	×	×	×	×	SEQ_PL_D_GIRATINA	SEQ_PL_D_GIRATINA	SUNNY	4	BG_ID_HAKAI	MAPNAME_D33TWORLD	PLACE_WIN_CAVE	やぶれたせかい第5層B	
D34R0107	AREA_ID_DUNGEON22	MMLID_NOENTRY	DUN3407	×	○	×	×	MAPTYPE_CAVE	×	×	×	×	SEQ_PL_D_GIRATINA	SEQ_PL_D_GIRATINA	SUNNY	4	BG_ID_HAKAI	MAPNAME_D33TWORLD	PLACE_WIN_CAVE	やぶれたせかい第6層	
D34R0108	AREA_ID_DUNGEON22	MMLID_NOENTRY	DUN3408	×	○	○	×	MAPTYPE_CAVE	×	×	×	×	SEQ_PL_D_GIRATINA	SEQ_PL_D_GIRATINA	SUNNY	4	BG_ID_HAKAI	MAPNAME_D33TWORLD	PLACE_WIN_CAVE	やぶれたせかい第7層	
D34R0109	AREA_ID_DUNGEON22	MMLID_NOENTRY	DUN3409	×	○	○	×	MAPTYPE_CAVE	×	×	×	×	SEQ_PL_D_GIRATINA	SEQ_PL_D_GIRATINA	SUNNY	4	BG_ID_HAKAI	MAPNAME_D33TWORLD	PLACE_WIN_CAVE	やぶれたせかい第8層A	
D34R0110	AREA_ID_DUNGEON22	MMLID_NOENTRY	DUN3410	×	○	○	×	MAPTYPE_CAVE	×	×	×	×	SEQ_PL_D_GIRATINA	SEQ_PL_D_GIRATINA	SUNNY	4	BG_ID_HAKAI	MAPNAME_D33TWORLD	PLACE_WIN_CAVE	やぶれたせかい第8層深部	
D34R0111	AREA_ID_DUNGEON22	MMLID_NOENTRY	DUN3411	×	○	○	×	MAPTYPE_CAVE	×	×	×	×	SEQ_PL_D_GIRATINA	SEQ_PL_D_GIRATINA	SUNNY	4	BG_ID_HAKAI	MAPNAME_D33TWORLD	PLACE_WIN_CAVE	やぶれたせかい第8層B	
D05R0118	AREA_ID_DUNGEON08	MMLID_NOENTRY	DUN0518	○	○	○	×	MAPTYPE_CAVE	×	○	×	×	SEQ_D_MOUNT2	SEQ_D_MOUNT2	MYSTIC	5	BG_ID_MOUNTAIN	MAPNAME_D5SINDEN	PLACE_WIN_CAVE	やりのはしら・ディアルガ裂け目マップ	
D05R0119	AREA_ID_DUNGEON08	MMLID_NOENTRY	DUN0519	○	○	○	×	MAPTYPE_CAVE	×	○	×	×	SEQ_D_MOUNT2	SEQ_D_MOUNT2	MYSTIC	5	BG_ID_MOUNTAIN	MAPNAME_D5SINDEN	PLACE_WIN_CAVE	やりのはしら・パルキア裂け目マップ	
HIROBA	AREA_ID_ROOM02	MMLID_NOENTRY	HIROBA01	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_PC_01	SEQ_PC_02	SUNNY	4	BG_ID_ROOM_A	MAPNAME_C1KOTOBUKI	PLACE_WIN_SEE	PCB1FとWi-Fiひろばをつなぐ道	
D35R0101	AREA_ID_DUNGEON20	MMLID_NOENTRY	DUN3501	○	×	×	×	MAPTYPE_CAVE	○	○	○	×	SEQ_D_04	SEQ_D_04	SUNNY	12	BG_ID_CAVE_C	MAPNAME_D24SIMA	PLACE_WIN_CAVE	レジスチル洞窟イベント前	
D35R0102	AREA_ID_DUNGEON20	MMLID_NOENTRY	DUN3502	○	○	○	×	MAPTYPE_CAVE	○	○	○	×	SEQ_D_02	SEQ_D_02	SUNNY	12	BG_ID_CAVE_C	MAPNAME_D35KUROGANE	PLACE_WIN_CAVE	レジスチル洞窟イベント後	
D35R0103	AREA_ID_DUNGEON17	MMLID_NOENTRY	DUN3503	○	×	×	×	MAPTYPE_CAVE	○	○	○	×	SEQ_D_05	SEQ_D_05	DOUKUTU02	12	BG_ID_CAVE_B	MAPNAME_D5TENGAN	PLACE_WIN_CAVE	レジアイス洞窟イベント前	
D35R0104	AREA_ID_DUNGEON17	MMLID_NOENTRY	DUN3504	○	○	○	×	MAPTYPE_CAVE	○	○	○	×	SEQ_D_02	SEQ_D_02	DOUKUTU02	12	BG_ID_CAVE_B	MAPNAME_D35HYOUZAN	PLACE_WIN_CAVE	レジアイス洞窟イベント後	
D35R0105	AREA_ID_DUNGEON05	MMLID_NOENTRY	DUN3505	○	×	×	×	MAPTYPE_CAVE	○	○	○	×	SEQ_ROAD_BZA_D	SEQ_ROAD_BZA_N	SUNNY	12	BG_ID_CAVE_B	MAPNAME_R228	PLACE_WIN_CAVE	レジロック洞窟イベント前
D35R0106	AREA_ID_DUNGEON05	MMLID_NOENTRY	DUN3506	○	○	○	×	MAPTYPE_CAVE	○	○	○	×	SEQ_D_02	SEQ_D_02	SUNNY	12	BG_ID_CAVE_B	MAPNAME_D35IWAYAMA	PLACE_WIN_CAVE	レジロック洞窟イベント後
END																				
